trip_id,part,trip_id_unique_station,trip_id_unique,line_id,direction,alternative,cluster,station_index,station_id,station_name,arrival_time,door_closing_time,arrival_is_estimated,latitude,longitude,passengers_up,passengers_continue,mekadem_nipuach_luz,passengers_continue_menupach
210080,ב,210080b2,210080b,13067,1,0,מזרחי-רמת גן,2,26355,מוזיאון לאמנות/דרך אבא הלל,15:28:00,15:28:00,False,32.09528,34.81973,3,6,2.444444444,14.66666667
312741,ג,312741c38,312741c,24006,2,0,דרומי-בת ים,38,33755,דרך בן גוריון/יצחק שדה,07:12:00,07:12:00,False,32.010963,34.738705,1,2,0.666666667,1.333333333
317481,א,317481a14,317481a,12271,2,א,חולון עירוני ומטרופוליני+תחרות חולון,14,33767,ההסתדרות/דוד אלעזר,23:09:01,,True,32.01438,34.78642,0,1,1.0,1.0
314192,ג,314192c29,314192c,17078,2,0,אונו-אלעד,29,31645,צומת עמישב,23:41:00,23:41:00,False,32.07803,34.903675,0,7,2.0,14.0
122209,א,122209a2,122209a,10614,1,#,שרון חולון מרחבי,2,39635,הרב הרצוג/שד. ניצה,10:32:21,,True,32.34235,34.85387,0,0,0.333333333,0.0
214215,א,214215a29,214215a,17033,2,0,תל אביב,29,20396,"אפקה/שד' קק""ל",13:23:00,13:23:00,False,32.1201,34.8078,0,4,2.75,11.0
211177,ב,211177b1,211177b,14267,2,0,מזרחי-רמת גן,1,26472,"עמידר ר""ג",14:58:00,14:59:00,False,32.06921,34.83897,0,0,2.5,0.0
121218,א,121218a8,121218a,77015,1,#,שרון חולון מרחבי,8,25645,"שוק התקווה/אצ""ל",11:20:00,11:21:00,False,32.05344,34.79129,2,5,2.833333333,14.16666667
120703,א,120703a37,120703a,16024,2,#,שרון חולון מרחבי,37,25077,מוזאון ארץ ישראל/חיים לבנון,18:24:03,,True,32.10416,34.79771,0,10,2.8,28.0
212206,ב,212206b22,212206b,55008,2,0,תל אביב,22,25609,דיזנגוף סנטר/דיזנגוף,15:52:00,15:52:00,False,32.07529,34.77534,0,26,2.777777778,72.22222222
112073,ג,112073c23,112073c,11126,2,#,שרון חולון מרחבי,23,20699,אבן גבירול/ארלוזורוב,21:59:00,21:59:00,False,32.084805,34.781548,0,22,2.666666667,58.66666667
317140,א,317140a14,317140a,19095,1,#,חולון עירוני ומטרופוליני+תחרות חולון,14,33223,אהרונוביץ'/הופיין,23:14:30,,True,32.01272,34.76984,0,9,3.0,27.0
313451,ג,313451c22,313451c,20036,1,0,אונו-אלעד,22,21190,אורט סינגלובסקי/דרך הטייסים,23:19:23,,True,32.058525,34.803997,0,8,3.0,24.0
217934,א,217934a16,217934a,17023,1,0,תל אביב,16,25749,דרך משה דיין/דרך השלום,14:25:00,14:26:00,False,32.06979,34.79924,0,8,1.0,8.0
412357,א,412357a8,412357a,23018,2,0,מזרחי-בני ברק,8,38120,דרך חטיבת אלכסנדרוני/דרך לוי אשכול,10:43:00,10:43:00,False,32.04761,34.8656,1,7,2.0,14.0
315120,א,315120a35,315120a,27003,1,0,"דרומי-ראשל""צ-חולון",35,36343,משה שרת/מפרץ שלמה,18:33:00,18:34:00,False,32.00576,34.79203,0,4,7.0,28.0
119147,א,119147a40,119147a,10616,1,#,שרון חולון מרחבי,40,21390,ת. רכבת בני ברק/מבצע קדש,09:24:32,,True,32.10362,34.82764,0,3,1.0,3.0
313031,ג,313031c27,313031c,16040,1,0,בת ים-רמת גן,27,25208,שד' ירושלים/מחרוזת,07:11:00,07:11:00,False,32.034454,34.75179,1,4,2.666666667,10.66666667
312942,א,312942a21,312942a,21004,1,#,חולון עירוני ומטרופוליני+תחרות חולון,21,34263,שדרות ירושלים/פרופסור שור,10:31:16,,True,32.01891,34.78729,0,9,2.0,18.0
120445,א,120445a20,120445a,10621,1,#,שרון חולון מרחבי,20,21390,ת. רכבת בני ברק/מבצע קדש,14:30:07,,True,32.10362,34.82764,0,12,0.333333333,4.0
114296,ג,114296c29,114296c,81001,2,0,"פ""ת-ת""א",29,21221,גשר קלקא/דרך מנחם בגין,16:52:00,16:52:00,False,32.07106,34.789433,2,18,2.928571429,52.71428571
313167,א,313167a26,313167a,15145,2,#,חולון עירוני ומטרופוליני+תחרות חולון,26,36419,המלאכה/המשביר,09:58:18,,True,32.016,34.80099,0,10,2.333333333,23.33333333
218045,א,218045a51,218045a,13104,1,0,תל אביב,51,31213,בית החולים תל השומר/ילדים,13:11:00,13:11:00,False,32.04803,34.84248,0,5,2.8,14.0
315874,א,315874a36,315874a,10189,2,0,"דרומי-ראשל""צ-חולון",36,25631,אבן גבירול/השופטים,19:14:07,,True,32.07649,34.78159,0,20,2.666666667,53.33333333
110551,ג,110551c39,110551c,20048,2,#,השרון,39,26901,סוקולוב/הניצנים,11:28:00,11:28:00,False,32.16699,34.83996,0,11,2.2,24.2
220209,א,220209a33,220209a,40044,2,0,תל אביב,33,21829,ראול ולנברג/הנחושת,21:38:15,,True,32.11015,34.83767,0,0,2.5,0.0
118824,א,118824a17,118824a,77015,2,#,שרון חולון מרחבי,17,20445,היינריך היינה/רבנו ירוחם,08:21:53,,True,32.0484,34.76333,0,0,2.5,0.0
312285,ב,312285b3,312285b,22089,2,0,"דרומי-ראשל""צ-חולון",3,35852,מפרץ שלמה/רמת הגולן,12:11:01,,True,32.00529,34.79754,0,0,1.0,0.0
214485,ג,214485c26,214485c,16061,2,0,מזרחי-רמת גן,26,25823,עיריית תל אביב - יפו/אבן גבירול,08:08:00,08:08:00,False,32.082912,34.781178,1,20,2.666666667,53.33333333
219023,א,219023a11,219023a,40044,1,0,תל אביב,11,21188,דרך נמיר/יהודה המכבי,12:12:00,12:12:00,False,32.09538,34.79414,0,19,2.6,49.4
111987,ב,111987b28,111987b,10616,1,#,שרון חולון מרחבי,28,20112,מחלף גלילות/דרך נמיר,09:02:36,,True,32.1402,34.80077,0,13,1.0,13.0
115390,ג,115390c7,115390c,14128,2,0,"פ""ת-ת""א",7,25575,כיכר דיזנגוף/ריינס,06:33:00,06:33:00,False,32.07895,34.77495,1,4,1.0,4.0
212069,ב,212069b4,212069b,25005,2,0,תל אביב,4,22556,בניין פנורמה/דרך בן צבי,07:54:05,,True,32.04186,34.77251,0,0,2.833333333,0.0
310698,ג,310698c20,310698c,10140,2,0,דרומי-בת ים,20,26148,יהדות פילדלפיה/עזריאל,15:16:00,15:16:00,False,32.05177,34.819523,3,40,1.333333333,53.33333333
311087,ג,311087c13,311087c,12125,2,0,דרומי-בת ים,13,36244,אנילביץ'/כצנלסון,10:05:00,10:06:00,False,32.022,34.753696,0,7,3.0,21.0
310102,ג,310102c29,310102c,53073,1,0,"דרומי-ראשל""צ-חולון",29,39774,פנחס אילון/האלוף יריב,10:43:00,10:44:00,False,32.008858,34.778156,0,11,3.333333333,36.66666667
415519,א,415519a16,415519a,13067,1,0,מזרחי-רמת גן,16,26202,בן גוריון/המעגל,17:54:00,17:55:00,False,32.07643,34.8188,0,34,2.444444444,83.11111111
212095,ב,212095b15,212095b,55008,1,0,תל אביב,15,25787,דיזנגוף/יודפת,17:36:00,17:36:00,False,32.08541,34.77451,1,4,1.3,5.2
310541,ב,310541b6,310541b,11119,2,0,"דרומי-ראשל""צ-חולון",6,21490,אלנבי/יהודה הלוי,19:48:41,,True,32.06158,34.77354,0,10,0.666666667,6.666666667
120299,א,120299a44,120299a,16024,2,#,שרון חולון מרחבי,44,25893,כיכר מילאנו/אבן גבירול,18:01:00,18:01:00,False,32.09362,34.78327,0,35,2.8,98.0
311664,ג,311664c9,311664c,22018,1,0,דרומי-בת ים,9,21543,'בית ז'בוטינסקי/המלך ג'ורג,15:14:00,15:14:00,False,32.07329,34.774834,5,46,3.7,170.2
421882,א,421882a37,421882a,12142,1,0,בת ים-רמת גן,37,20337,אד' קוץ/אלפרדו דבלין,11:29:00,11:29:00,False,32.03783,34.75646,0,12,2.5,30.0
120940,א,120940a35,120940a,10621,1,#,שרון חולון מרחבי,35,31901,שדרות אהרון קציר/מנדס,15:15:04,,True,32.0534,34.84805,0,0,0.333333333,0.0
314708,ג,314708c5,314708c,37085,2,0,אונו-אלעד,5,32765,שד. עמק איילון/כיכר שלדג,06:54:17,,True,32.001614,34.945293,0,1,1.333333333,1.333333333
315113,ג,315113c7,315113c,19205,1,0,אונו-אלעד,7,31604,צומת סביון/כביש 4622,06:07:00,06:08:00,False,32.03428,34.866623,0,15,1.0,15.0
118282,א,118282a26,118282a,11609,1,#,שרון חולון מרחבי,26,39905,התדהר/השיזף,10:35:10,,True,32.19217,34.88396,0,11,1.0,11.0
417223,א,417223a16,417223a,13039,1,0,מזרחי-רמת גן,16,21324,יצחק שדה/המסגר,23:12:00,23:12:00,False,32.06509,34.78757,3,20,2.75,55.0
310489,א,310489a51,310489a,19095,2,ה,חולון עירוני ומטרופוליני+תחרות חולון,51,37628,יוסף ספיר/השר חיים שפירא,07:16:00,07:16:00,False,31.99262,34.75097,0,0,1.0,0.0
118794,א,118794a1,118794a,10650,2,#,שרון חולון מרחבי,1,21256,ת.מרכזית תל אביב קומה 6/רציפים,11:32:00,11:32:00,False,32.0559,34.77908,0,0,2.0,0.0
311155,ב,311155b37,311155b,10129,1,0,"דרומי-ראשל""צ-חולון",37,35534,משה דיין/לוי אשכול,07:06:00,07:06:00,False,31.97924,34.78034,0,7,1.0,7.0
217983,א,217983a5,217983a,27004,2,0,תל אביב,5,25414,אלנבי/לילינבלום,12:10:00,12:10:00,False,32.06245,34.77337,3,19,0.733333333,13.93333333
111648,ג,111648c12,111648c,29082,1,0,"פ""ת-ת""א",12,32375,"חיים ארלוזורוב/צה""ל",12:38:00,12:38:00,False,32.08557,34.86983,3,26,2.625,68.25
121633,א,121633a31,121633a,14026,1,#,שרון חולון מרחבי,31,25870,"ש""י עגנון/אבן גבירול",23:12:00,23:12:00,False,32.10198,34.78288,0,5,2.0,10.0
315169,ג,315169c30,315169c,11168,1,0,אונו-אלעד,30,31671,קניון קרית אונו/שלמה המלך,06:38:00,06:38:00,False,32.05514,34.86388,0,4,1.0,4.0
212061,ב,212061b17,212061b,13039,1,0,מזרחי-רמת גן,17,25735,יצחק שדה/יגאל אלון,12:30:13,,True,32.06405,34.79295,0,7,2.6,18.2
314354,א,314354a40,314354a,11289,1,0,"דרומי-ראשל""צ-חולון",40,39739,ההסתדרות/שנקר,14:04:35,,True,32.01752,34.77401,0,16,2.8,44.8
311927,ב,311927b26,311927b,53073,1,0,"דרומי-ראשל""צ-חולון",26,33220,'אהרונוביץ'/הציונות,17:25:00,17:25:00,False,32.00747,34.76854,3,12,3.75,45.0
211607,ב,211607b11,211607b,42053,2,0,מזרחי-בני ברק,11,20207,רבי עקיבא/גן ורשה,17:22:00,17:23:00,False,32.08606,34.8321,6,31,3.0,93.0
114196,ג,114196c37,114196c,81001,1,0,"פ""ת-ת""א",37,25208,שד' ירושלים/מחרוזת,14:00:50,,True,32.034454,34.75179,0,6,3.181818182,19.09090909
417225,א,417225a20,417225a,13039,1,0,מזרחי-רמת גן,20,25742,דרך משה דיין/יצחק שדה,20:02:00,20:02:00,False,32.06361,34.79915,0,30,2.75,82.5
111682,ב,111682b40,111682b,11501,1,#,שרון חולון מרחבי,40,21675,גשר קלקא/דרך מנחם בגין,21:03:56,,True,32.07144,34.78908,0,13,2.2,28.6
211827,ב,211827b26,211827b,26005,1,0,מזרחי-בני ברק,26,26490,הרב יצחק ניסים/קהילות יעקב,18:04:00,18:05:00,False,32.07334,34.83865,1,16,3.0,48.0
110416,ג,110416c15,110416c,12149,1,#,השרון,15,37028,וייצמן/ברנר,08:24:00,08:25:00,False,32.177246,34.900307,2,37,4.0,148.0
212211,ב,212211b10,212211b,28003,2,0,מזרחי-בני ברק,10,20340,"חזון אי""ש/האדמו""ר מגור",10:29:00,10:29:00,False,32.08258,34.83542,1,16,1.2,19.2
220503,א,220503a1,220503a,21007,2,0,תל אביב,1,36305,"בי""ח וולפסון",05:14:00,05:14:00,False,32.03644,34.76348,3,3,4.333333333,13.0
311508,א,311508a14,311508a,16071,2,#,חולון עירוני ומטרופוליני+תחרות חולון,14,35795,ברקת/בגין,07:05:00,07:07:00,False,32.00556,34.77378,13,37,1.375,50.875
112773,ג,112773c44,112773c,10551,2,#,שרון חולון מרחבי,44,27126,שד. שבעת הכוכבים/בן ציון מיכאלי,20:31:30,,True,32.163673,34.8266,0,0,0.25,0.0
313136,ג,313136c7,313136c,23056,2,0,אונו-אלעד,7,38125,רמז/יעקב בר סימנטוב,22:17:55,,True,32.037796,34.885464,0,2,2.6,5.2
312531,ג,312531c3,312531c,12142,1,0,בת ים-רמת גן,3,21356,ראול ולנברג/הנחושת,17:25:00,17:26:00,False,32.110703,34.8379,4,8,2.111111111,16.88888889
121770,א,121770a20,121770a,25002,2,#,שרון חולון מרחבי,20,36367,ויצמן/סוקולוב,11:41:00,11:41:00,False,32.02173,34.77297,3,33,2.333333333,77.0
115544,ג,115544c9,115544c,15066,2,0,"פ""ת-ת""א",9,25805,ריינס/גורדון,20:58:00,21:01:00,False,32.08191,34.775837,5,51,3.444444444,175.6666667
311536,ב,311536b8,311536b,53073,1,0,"דרומי-ראשל""צ-חולון",8,21584,העלייה/פלורנטין,17:42:17,,True,32.05576,34.77253,0,6,3.75,22.5
120563,א,120563a12,120563a,10605,2,#,שרון חולון מרחבי,12,20118,מחלף גלילות מערב,20:37:00,20:37:00,False,32.14144,34.80176,1,25,1.454545455,36.36363636
113548,ג,113548c3,113548c,15066,2,0,"פ""ת-ת""א",3,25366,הירקון/אלנבי,09:45:00,09:45:00,False,32.0726,34.765884,0,4,2.2,8.8
113561,ג,113561c24,113561c,11266,1,0,"פ""ת-ת""א",24,21827,ראול ולנברג/הברזל,10:27:27,,True,32.107033,34.83379,0,6,2.2,13.2
110421,ג,110421c13,110421c,10575,2,#,שרון חולון מרחבי,13,20104,"שד' קק""ל/שלמה בן יוסף",08:30:00,08:30:00,False,32.122463,34.796593,1,9,4.0,36.0
220595,א,220595a16,220595a,11204,2,0,תל אביב,16,25402,לוינסקי/העלייה,05:49:00,05:49:00,False,32.05907,34.77454,1,25,2.8,70.0
416884,א,416884a27,416884a,23018,2,0,מזרחי-בני ברק,27,32909,ז'בוטינסקי/א.צ גרינברג,20:46:00,,True,32.0724,34.85107,0,13,2.333333333,30.33333333
311483,א,311483a5,311483a,21005,1,#,חולון עירוני ומטרופוליני+תחרות חולון,5,35724,המשביר/הלהב,07:28:20,,True,32.01258,34.80524,0,0,1.5,0.0
121342,א,121342a25,121342a,16024,2,#,שרון חולון מרחבי,25,20306,פנחס רוזן/דבורה הנביאה,07:47:10,,True,32.1184,34.82527,0,4,4.0,16.0
110133,ג,110133c2,110133c,10575,1,#,שרון חולון מרחבי,2,37034,וייצמן/רוטשילד,06:05:00,06:05:00,False,32.17509,34.909718,2,3,1.5,4.5
110423,ג,110423c23,110423c,24092,1,0,"פ""ת-ת""א",23,32270,ז'בוטינסקי/אלברט איינשטיין,12:58:38,,True,32.092396,34.854626,0,8,3.0,24.0
120899,א,120899a4,120899a,11501,2,#,שרון חולון מרחבי,4,23014,קניון עזריאלי/דרך מנחם בגין,18:15:00,18:16:00,False,32.07429,34.79102,21,49,2.666666667,130.6666667
312298,א,312298a25,312298a,18010,2,0,"דרומי-ראשל""צ-חולון",25,36215,בלפור/הרב קוק,11:43:00,11:44:00,False,32.02442,34.74529,1,11,2.333333333,25.66666667
314557,ג,314557c10,314557c,33077,2,0,אונו-אלעד,10,34063,בלינסון קניון אבנת/מסוף יותם ויואב,10:23:00,10:23:00,False,32.091717,34.86587,1,1,2.333333333,2.333333333
313991,ג,313991c30,313991c,21037,1,0,אונו-אלעד,30,31144,רמז/חנה סנש,06:27:57,,True,32.037792,34.888912,0,0,2.5,0.0
211444,ב,211444b20,211444b,12161,2,0,מזרחי-בני ברק,20,26260,ארלוזורוב/החשמונאים,16:28:00,16:28:00,False,32.08147,34.80917,2,18,3.0,54.0
413983,א,413983a31,413983a,17063,2,0,מזרחי-רמת גן,31,25537,בן יהודה/טרומפלדור,14:02:00,14:02:00,False,32.07464,34.76802,0,2,2.571428571,5.142857143
314308,א,314308a4,314308a,10189,1,0,"דרומי-ראשל""צ-חולון",4,21831,מטה מרחב ירקון/ראול ולנברג,14:42:00,14:42:00,False,32.10878,34.83581,2,19,2.0,38.0
413947,א,413947a8,413947a,18057,1,0,מזרחי-רמת גן,8,26276,"עיריית ר""ג/ביאליק",12:54:00,12:54:00,False,32.08298,34.81453,4,15,2.25,33.75
418787,א,418787a24,418787a,17063,1,0,מזרחי-רמת גן,24,26205,שד. ירושלים/מוריה,21:33:00,21:33:00,False,32.07462,34.82171,1,10,4.0,40.0
115232,ג,115232c28,115232c,10347,1,#,השרון,28,25732,בית הדר דפנה/שד' שאול המלך,18:36:00,18:36:00,False,32.077724,34.790817,0,16,2.75,44.0
221411,א,221411a6,221411a,11239,1,0,תל אביב,6,25785,דיזנגוף/שד' בן גוריון,09:54:00,09:54:00,False,32.08489,34.77437,7,20,2.714285714,54.28571429
313464,ג,313464c4,313464c,23056,2,0,אונו-אלעד,4,31072,אתר הנצחה/ויצמן,13:44:00,13:44:00,False,32.034927,34.892906,1,8,2.75,22.0
415402,א,415402a6,415402a,14045,1,0,מזרחי-רמת גן,6,21172,אינשטיין/חיים לבנון,15:42:00,15:43:00,False,32.11343,34.80098,5,11,2.8,30.8
120940,א,120940a21,120940a,10621,1,#,שרון חולון מרחבי,21,21452,קניון איילון/מבצע קדש,14:37:00,14:37:00,False,32.10125,34.82785,0,13,0.333333333,4.333333333
120297,א,120297a19,120297a,10605,2,#,שרון חולון מרחבי,19,38968,שדרות בן צבי/שדרות אגם כנרת,13:27:00,13:28:00,False,32.29113,34.85366,0,21,1.416666667,29.75
313436,ג,313436c55,313436c,15025,1,0,דרומי-בת ים,55,36114,הקוממיות/הרב ניסנבאום,09:53:55,,True,32.00411,34.74692,0,0,3.375,0.0
310538,ג,310538c37,310538c,12125,2,0,דרומי-בת ים,37,20700,אבן גבירול/ארלוזורוב,12:40:00,12:41:00,False,32.0849,34.781788,0,9,3.0,27.0
119839,א,119839a33,119839a,10616,1,#,שרון חולון מרחבי,33,26708,שלונסקי/בני אפרים,16:09:10,,True,32.11765,34.8197,0,0,1.333333333,0.0
218036,א,218036a22,218036a,21017,2,0,תל אביב,22,25499,אלנבי/יונה הנביא,07:50:37,,True,32.07147,34.76969,0,3,4.5,13.5
317298,א,317298a47,317298a,12172,2,0,"דרומי-ראשל""צ-חולון",47,25776,דיזנגוף/פרישמן,21:43:00,21:43:00,False,32.08098,34.77387,0,11,2.666666667,29.33333333
313071,ג,313071c16,313071c,13139,1,0,אונו-אלעד,16,31429,דרך חטיבת אלכסנדרוני/מבואות,15:44:00,15:44:00,False,32.04521,34.8658,1,25,1.333333333,33.33333333
313952,ג,313952c15,313952c,23076,1,0,אונו-אלעד,15,31176,האילנות/הברוש,10:12:00,,True,32.068527,34.880665,0,5,2.75,13.75
212762,א,212762a5,212762a,17033,1,0,תל אביב,5,25956,שדה דב/שד' לוי אשכול,11:25:10,,True,32.10392,34.78894,0,2,3.0,6.0
222546,א,222546a18,222546a,11204,2,0,תל אביב,18,21491,בית הכנסת הגדול/אלנבי,12:24:00,12:25:00,False,32.06469,34.77255,5,37,3.2,118.4
118208,א,118208a13,118208a,10600,1,#,שרון חולון מרחבי,13,30017,צומת אודים,12:20:26,,True,32.26982,34.84608,0,11,1.0,11.0
218076,א,218076a22,218076a,25005,1,0,תל אביב,22,25890,פנקס/רמז,19:35:00,19:35:00,False,32.09083,34.78623,1,17,2.3,39.1
313834,א,313834a16,313834a,18019,2,0,"דרומי-ראשל""צ-חולון",16,36179,אלי כהן/יוספטל,15:19:00,15:19:00,False,32.01434,34.75894,3,24,2.0,48.0
419493,א,419493a39,419493a,23018,1,0,מזרחי-בני ברק,39,31037,מרכז מסחרי גבעת סביון,12:45:31,,True,32.05687,34.86881,0,4,2.0,8.0
113847,ג,113847c8,113847c,15066,2,0,"פ""ת-ת""א",8,25575,כיכר דיזנגוף/ריינס,13:06:00,13:06:00,False,32.07895,34.77495,4,18,2.2,39.6
212092,ב,212092b7,212092b,17009,2,0,תל אביב,7,21574,דרך בר לב/דרך משה דיין,18:05:00,18:05:00,False,32.04684,34.80003,2,9,1.166666667,10.5
415457,א,415457a3,415457a,16061,1,0,מזרחי-רמת גן,3,21451,מגדל שלום/אחד העם,18:15:00,18:15:00,False,32.06364,34.77036,7,11,2.230769231,24.53846154
314416,ג,314416c19,314416c,10236,2,0,אונו-אלעד,19,21265,דרך בר לב/דרך הטייסים,12:18:00,12:18:00,False,32.044956,34.8114,0,8,2.75,22.0
415770,א,415770a7,415770a,13039,2,0,מזרחי-רמת גן,7,21182,"הירדן/ אצ""ל",15:52:00,15:52:00,False,32.06668,34.82833,2,11,3.0,33.0
311242,ג,311242c2,311242c,10140,1,0,דרומי-בת ים,2,20162,אבו חצירא/הירקון,10:04:00,10:04:00,False,32.096775,34.829243,1,1,1.0,1.0
121356,א,121356a21,121356a,10605,2,#,שרון חולון מרחבי,21,39193,שד. בן צבי/שמחה ארליך,19:09:00,19:09:00,False,32.29787,34.85357,0,12,1.736842105,20.84210526
321456,א,321456a6,321456a,27003,1,0,"דרומי-ראשל""צ-חולון",6,25420,אלנבי/שד' רוטשילד,10:38:00,10:38:00,False,32.06292,34.77313,1,4,2.5,10.0
115502,ג,115502c17,115502c,81001,1,0,"פ""ת-ת""א",17,21470,"דרך ז'בוטינסקי/רש""י",09:09:22,,True,32.08965,34.81846,0,60,3.142857143,188.5714286
219220,א,219220a5,219220a,11239,2,1,תל אביב,5,21572,דרך בר לב/צביה לובטקין,07:36:00,07:36:00,False,32.04578,34.80572,2,11,2.25,24.75
315624,א,315624a1,315624a,19095,1,#,חולון עירוני ומטרופוליני+תחרות חולון,1,37413,מסוף קניון הזהב,15:58:00,15:58:00,False,31.98869,34.7749,0,0,2.666666667,0.0
316050,א,316050a23,316050a,18099,2,#,חולון עירוני ומטרופוליני+תחרות חולון,23,36333,תיכון קוגל/גולדה מאיר,17:55:00,17:55:00,False,32.01103,34.78226,1,16,2.4,38.4
218478,א,218478a8,218478a,33062,1,0,תל אביב,8,21366,כיכר דיזנגוף/דיזנגוף,09:06:00,09:06:00,False,32.07894,34.77391,9,16,2.6,41.6
314581,ג,314581c21,314581c,15042,1,0,בת ים-רמת גן,21,20032,דרך אבא הלל/דרך זאב ז'בוטינסקי,11:00:00,11:00:00,False,32.083687,34.80314,1,16,2.857142857,45.71428571
121356,א,121356a7,121356a,10605,2,#,שרון חולון מרחבי,7,21415,דרך נמיר/יהודה המכבי,18:37:00,18:37:00,False,32.09516,34.79446,1,28,1.736842105,48.63157895
312195,ב,312195b8,312195b,22089,1,0,"דרומי-ראשל""צ-חולון",8,26713,שלונסקי/קהילת ונציה,09:43:08,,True,32.11608,34.82414,0,1,1.0,1.0
118956,א,118956a7,118956a,10610,2,#,שרון חולון מרחבי,7,39822,וייצמן/תל חי,16:09:00,16:10:00,False,32.17391,34.91483,1,1,1.333333333,1.333333333
315112,ג,315112c18,315112c,12446,1,0,אונו-אלעד,18,32333,העצמאות/ויצמן,08:29:00,08:29:00,False,32.074818,34.872475,3,12,0.666666667,8.0
311300,ג,311300c15,311300c,10140,2,0,דרומי-בת ים,15,21286,דרך בר לב/אונטרמן,20:13:41,,True,32.045864,34.80412,0,8,1.333333333,10.66666667
310247,ג,310247c25,310247c,11289,2,0,"דרומי-ראשל""צ-חולון",25,20902,שד' ישראל גורי/דרך קיבוץ גלויות,17:39:00,17:39:00,False,32.046387,34.78069,0,7,2.333333333,16.33333333
120051,א,120051a13,120051a,10561,1,#,שרון חולון מרחבי,13,32996,ד. רמתיים   עירייה,15:47:00,15:47:00,False,32.15905,34.89422,2,30,3.0,90.0
315572,א,315572a6,315572a,10129,1,0,"דרומי-ראשל""צ-חולון",6,25774,דיזנגוף/פרישמן,17:11:00,17:11:00,False,32.08095,34.77376,2,8,4.333333333,34.66666667
213689,א,213689a11,213689a,25005,1,0,תל אביב,11,25614,היכל התרבות/דיזנגוף,12:31:00,12:31:00,False,32.07436,34.77823,2,10,2.416666667,24.16666667
122194,א,122194a1,122194a,10571,2,#,שרון חולון מרחבי,1,35377,ת. רכבת קרית אריה,08:27:00,08:27:00,False,32.10636,34.8638,0,0,2.0,0.0
312204,ג,312204c54,312204c,12142,2,0,בת ים-רמת גן,54,21830,ראול ולנברג/הארד,10:04:16,,True,32.112816,34.839687,0,3,2.6,7.8
218429,א,218429a32,218429a,22007,1,0,תל אביב,32,26489,קהילות יעקב/הרב יצחק ניסים,09:37:00,09:37:00,False,32.07292,34.83888,1,15,2.0,30.0
310315,ג,310315c44,310315c,22141,1,0,דרומי-בת ים,44,36227,שד' העצמאות/רוטשילד,07:10:00,07:10:00,False,32.027912,34.74898,0,1,1.0,1.0
422043,א,422043a49,422043a,12142,2,0,בת ים-רמת גן,49,21450,ת. רכבת בני ברק/מבצע קדש,23:12:56,,True,32.10352,34.82787,0,3,2.2,6.6
115585,ג,115585c16,115585c,15051,2,0,"פ""ת-ת""א",16,22980,דרך ז'בוטינסקי/רבי עקיבא,22:05:00,22:05:00,False,32.091434,34.82576,2,13,3.0,39.0
119420,א,119420a39,119420a,10601,2,#,שרון חולון מרחבי,39,39205,בית ספר טשרניחובסקי/בן צבי,11:21:10,,True,32.3096,34.85485,0,2,2.6,5.2
412639,א,412639a5,412639a,15058,2,0,מזרחי-רמת גן,5,26084,"ביה""ס יגאל אלון/הרב הרצוג",09:22:40,,True,32.06294,34.81436,0,2,2.5,5.0
110953,ב,110953b18,110953b,10605,1,#,שרון חולון מרחבי,18,30017,צומת אודים,18:50:51,,True,32.26982,34.84608,0,20,1.307692308,26.15384615
122328,א,122328a11,122328a,13611,2,#,שרון חולון מרחבי,11,20096,מכללת לוינסקי/דרך נמיר,14:32:00,14:32:00,False,32.13687,34.79859,0,8,1.0,8.0
210863,ב,210863b6,210863b,42053,1,0,מזרחי-בני ברק,6,23014,קניון עזריאלי/דרך מנחם בגין,06:05:00,06:06:00,False,32.07491,34.79129,3,7,5.0,35.0
310199,ג,310199c36,310199c,12125,2,0,דרומי-בת ים,36,25818,עיריית תל אביב - יפו/אבן גבירול,16:49:00,16:50:00,False,32.0818,34.78142,4,17,2.857142857,48.57142857
222406,א,222406a6,222406a,22007,1,0,תל אביב,6,26783,משמר הירדן/דבורה הנביאה,10:55:54,,True,32.1176,34.834,0,4,2.0,8.0
314288,ג,314288c25,314288c,11168,1,0,אונו-אלעד,25,31673,קפלן/דוד רמז,12:09:30,,True,32.06353,34.857014,0,13,2.333333333,30.33333333
110901,ג,110901c7,110901c,12149,2,#,השרון,7,25629,כיכר רבין/מלכי ישראל,17:59:00,18:00:00,False,32.079414,34.780373,1,14,2.714285714,38.0
210731,ג,210731c31,210731c,39017,1,0,מזרחי-בני ברק,31,32900,הזיתים/בארי,10:32:33,,True,32.08026,34.852173,0,3,2.5,7.5
115257,ג,115257c35,115257c,15051,1,0,"פ""ת-ת""א",35,22945,המסגר/התעשייה,22:36:00,22:36:00,False,32.066772,34.786682,0,9,2.6,23.4
221358,א,221358a9,221358a,22007,2,0,תל אביב,9,38132,בית החולים תל השומר/שיקום,09:12:17,,True,32.04852,34.84922,0,1,3.0,3.0
110689,ג,110689c31,110689c,10347,1,#,השרון,31,21543,'בית ז'בוטינסקי/המלך ג'ורג,12:31:13,,True,32.07329,34.774834,0,1,2.0,2.0
411976,א,411976a3,411976a,42053,1,0,מזרחי-בני ברק,3,25702,"המסגר/ריב""ל",06:47:39,,True,32.06195,34.78497,0,6,2.25,13.5
